"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","poor","upoor","real_annual_consump","real_annual_consump_pc","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","popdensity","ill_2wks","cant_feed_fam"
"2155","303075450067",1,0,0,0,40,4,0,0,2,1,7,0,1,1,4,4,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",11,"12",2019,0,0,768019.4375,192004.859375,0,0,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2156","303075450079",1,0,0,1,18,5,0,0,3,1,3,0,5,1,7,7,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,"rural","Zomba",12,"12",2019,1,1,403274.4375,100818.609375,12301.814453125,12301.814453125,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2157","303075450080",1,0,0,1,58,7,0,2,7,4,1,0,5,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba",12,"12",2019,1,0,781294.5,130215.75,23250.4296875,23250.4296875,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2158","303075450091",1,0,0,0,114,7,0,1,3,7,3,0,6,4,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",12,"12",2019,0,0,912434.5625,182486.90625,1107.16333007812,1107.16333007812,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2159","303075450094",1,0,0,0,14,7,1,2,7,1,7,0,3,0,7,5.25,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba",11,"12",2019,0,0,1325116.125,331279.03125,18452.720703125,18452.720703125,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2160","303075450101",1,0,0,0,0,7,1,2,2,1,4,0,5,0,6,3.5,"islam",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",12,"12",2019,0,0,672378.875,168094.71875,0,0,0,0,-15.4468402862549,35.0949592590332,11.1000003814697,24.2000007629395,18,229,1036,130,1,1
"2161","303075460001",1,0,0,0,0,7,2,3,3,3,2,2,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",27,"8",2019,0,0,1469909.625,293981.9375,13240.509765625,0,0,13240.509765625,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,0
"2162","303075460027",1,0,0,0,0,6,1,2,7,2,1,0,7,4,7,5.5,"islam",0,"It was just adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,697426.6875,348713.34375,1324.05090332031,1324.05090332031,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,1
"2163","303075460041",1,0,0,0,12,5,1,3,5,0,0,0,0,3,5,5,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",26,"8",2019,0,0,921617.625,307205.875,16296.01171875,0,0,16296.01171875,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,1
"2164","303075460047",1,0,0,1,31,7,1,2,7,1,3,0,4,3,7,7,"islam",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,1261501,210250.171875,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,1
"2165","303075460069",1,0,0,0,0,7,2,1,5,3,0,0,2,2,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,317288.78125,317288.78125,2648.10180664062,2648.10180664062,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,0
"2166","303075460091",1,0,0,0,21,7,1,2,7,2,2,1,7,5,7,2.33333333333333,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",29,"8",2019,0,0,1014357.125,338119.03125,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,1
"2167","303075460116",1,0,0,0,0,7,3,1,7,4,0,1,4,2,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,859824.625,859824.625,33101.2734375,0,33101.2734375,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,0
"2168","303075460178",1,0,0,0,0,7,2,4,5,0,2,0,5,2,7,5.25,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba",27,"8",2019,0,0,833147.8125,208286.953125,3972.15283203125,3972.15283203125,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,0
"2169","303075460179",1,0,0,0,0,7,2,2,5,0,1,0,0,2,7,5.33333333333333,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba",27,"8",2019,0,0,584423.375,194807.796875,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,0
"2170","303075460225",1,0,0,0,20,7,2,4,7,3,2,0,6,6,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,1391413.75,278282.75,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,1
"2171","303075460272",1,0,0,0,15,7,1,2,7,2,0,7,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",26,"8",2019,0,0,2564214.25,256421.421875,1456.4560546875,1456.4560546875,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,0
"2172","303075460293",1,0,0,1,31,7,7,1,7,1,1,2,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",26,"8",2019,0,0,1404477.375,175559.671875,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,0
"2173","303075460381",1,0,0,0,20,7,0,0,7,7,4,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",28,"8",2019,0,0,1517296.5,1517296.5,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,0
"2174","303075460401",1,0,0,0,4,7,4,5,7,6,2,6,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",26,"8",2019,0,0,1180988.125,590494.0625,0,0,0,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,0
"2175","303075460403",1,0,0,0,78,7,0,2,7,5,0,0,7,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",27,"8",2019,0,0,972871.8125,324290.59375,31777.22265625,15888.611328125,15888.611328125,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,1,0
"2176","303075460414",1,0,0,0,6,7,0,2,7,4,2,0,7,7,7,4,"christianity",1,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",24,"8",2019,0,0,1531709.5,382927.375,2118.4814453125,1059.24072265625,1059.24072265625,0,-15.3951396942139,35.2604484558105,5.09999990463257,5.5,12,204,1238,380,0,1
"2177","303075470005",1,0,0,1,22,5,3,4,5,0,4,0,0,2,7,5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",20,"2",2020,0,0,1560059.875,312011.96875,226985.78125,0,226985.78125,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,1
"2178","303075470009",1,0,0,1,3,7,7,6,7,7,6,5,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",20,"2",2020,0,0,3715299.75,928824.9375,37996.8203125,23521.841796875,0,14474.9794921875,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,1,0
"2179","303075470014",1,0,0,1,0,7,4,3,7,2,7,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",22,"2",2020,0,0,983169,491584.5,14701.1513671875,14701.1513671875,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,1,0
"2180","303075470026",1,0,0,0,0,7,1,0,7,7,4,7,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",22,"2",2020,0,0,1350907.125,1350907.125,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2181","303075470054",1,0,0,1,0,7,4,3,7,4,6,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",20,"2",2020,0,0,1806533,301088.84375,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,1,0
"2182","303075470058",1,0,0,0,0,7,4,3,7,2,7,5,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs",0,"rural","Zomba",23,"2",2020,0,0,2920105.5,973368.5,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2183","303075470072",1,0,0,0,0,5,2,1,7,2,3,2,7,7,7,7,"islam",1,"It was just adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs",0,"rural","Zomba",20,"2",2020,0,0,1590959,397739.75,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2184","303075470083",1,0,0,0,0,2,7,3,7,2,2,7,7,7,7,7,"christianity",0,"It was more than adequate for household needs","It was just adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs",1,"rural","Zomba",20,"2",2020,0,0,1473368.125,1473368.125,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2185","303075470103",1,0,0,0,0,7,4,3,7,5,5,7,7,7,7,7,"christianity",0,"It was more than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",21,"2",2020,0,0,2161678.75,540419.6875,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2186","303075470106",1,0,0,0,0,7,2,7,7,3,5,0,7,7,7,7,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Zomba",20,"2",2020,0,0,1482386.375,494128.78125,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,1
"2187","303075470116",1,0,0,0,0,7,0,3,4,5,3,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",21,"2",2020,0,0,1235472.75,308868.1875,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,1,0
"2188","303075470125",1,0,0,0,45,7,3,3,7,3,7,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Zomba",20,"2",2020,1,0,676298.125,112716.3515625,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,1,0
"2189","303075470127",1,0,0,1,0,7,2,3,6,6,4,0,4,7,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba",21,"2",2020,0,0,682962.0625,227654.015625,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,1
"2190","303075470129",1,0,0,0,0,7,4,4,7,3,3,7,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",21,"2",2020,0,0,1427950.875,713975.4375,2352.18432617188,2352.18432617188,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
"2191","303075470152",1,0,0,0,0,7,2,2,7,1,2,6,7,7,6,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,"rural","Zomba",21,"2",2020,0,0,1877919.5,469479.875,0,0,0,0,-15.4827699661255,35.2339515686035,0.400000005960464,13.8000001907349,14,206,1180,380,0,0
